Id interne de valorisation;Date;Type;Famille de produit;Code produit;Produit;Param1;Param2;Param3;Description;Prénom utilisateur;Nom utilisateur;Quantité;Prix d'achat;Client/revendeur direct (niv. 1);Réf. client/revendeur direct (niv. 1);Prix d'achat niv. 1 (Prix de revente);Nom client Niveau 2;Ref client Niveau 2;Prix client Niveau 2
17373724610;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:56c8::/48;ARBS ASS ROTARIENNE BIBLIO SCOLAIRE;2024-03-28T13:48:34.425046;;;;1,00;0,00;ARBS ASS ROTARIENNE BIBLIO SCOLAIRE;411ARBS;0,00;;;
17373725294;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;217.181.204.152/32;THEYS INVESTISSEMENTS;2024-03-28T12:39:11.034512;;;;1,00;2,00;THEYS INVESTISSEMENTS;411THEYS;2,60;;;
17373727426;2025-06-01 00:00:00;Abonnement;Cloud Firewall;11-002-01-M;Firewall standard - du 2ème au 10ème site (par site);fw_ACCUEIL_FRATERNEL_ROUBAISIEN_1;ACCUEIL FRATERNEL ROUBAISIEN;AFR - ACCUEIL FEMMES NATIONS UNIES;;;;1,00;12,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;;;
17373729332;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:567b::/64;HURBAN DEVELOPPEMENT;2024-03-28T14:24:26.948705;;;;1,00;0,00;HURBAN DEVELOPPEMENT;411HURBAN;0,00;;;
17373736757;2025-06-01 00:00:00;Abonnement;Cloud Firewall;11-002-01-M;Firewall standard - du 2ème au 10ème site (par site);fw_ACCUEIL_FRATERNEL_ROUBAISIEN_1;ACCUEIL FRATERNEL ROUBAISIEN;AFR - TANNERIE;;;;1,00;12,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;;;
17373738100;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:c5a9::/64;THEYS INVESTISSEMENTS;2024-03-28T11:54:54.085142;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17373743699;2025-06-01 00:00:00;Abonnement;Adresses IP;13-003-01-M;4 adresses IPv4 publiques;195.135.24.36/30;SOCIETE GENERALE D'ELECTRICITE OLCZAK;2024-03-28T13:35:07.636800;;;;1,00;8,00;SOCIETE GENERALE D'ELECTRICITE OLCZAK;411OLCZAK;10,40;;;
17373746012;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:37ae::/64;BATI SERVICE;2024-03-28T17:38:21.723615;;;;1,00;0,00;BATI SERVICE;411BATI;0,00;;;
17373748177;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:b358::/48;COMMUNE DE MAROEUIL;2024-03-28T15:00:04.918333;;;;1,00;0,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;0,00;;;
17373752411;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:9250::/48;SATO FRANCE;2024-03-28T11:48:38.331577;;;;1,00;0,00;SATO FRANCE;411SATO;0,00;;;
17373755683;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;88.213.227.212/32;THEYS INVESTISSEMENTS;2024-03-28T15:45:47.019874;;;;1,00;2,00;THEYS INVESTISSEMENTS;411THEYS;2,60;;;
17373761695;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:a2c3::/48;THEYS INVESTISSEMENTS;2024-03-28T12:43:23.633650;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17373762091;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:f20d::/64;COMMUNE DE PREMESQUES;2024-03-28T14:37:10.084716;;;;1,00;0,00;COMMUNE DE PREMESQUES;411PREMESQUES;0,00;;;
17373770758;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;217.181.205.89/32;THEYS INVESTISSEMENTS;2024-03-28T13:42:10.157221;;;;1,00;2,00;THEYS INVESTISSEMENTS;411THEYS;2,60;;;
17373780075;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:a29d::/48;AFR - ARMENTIERES SADI CARNOT;2024-03-28T15:58:15.105894;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - ARMENTIERES SADI CARNOT;411AFRSADICARNO;0,00
17373783482;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:b354::/48;COMMUNE DE MAROEUIL;2024-03-28T12:04:20.319472;;;;1,00;0,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;0,00;;;
17373792962;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:ceb1::/64;NORD MED;2024-03-28T14:35:18.177444;;;;1,00;0,00;NORD MED;411NORDMED;0,00;;;
17373803084;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:6bb7::/48;P2L Ingenierie;2024-03-28T15:14:57.463193;;;;1,00;0,00;P2l - Metod;411P2lmetod;0,00;P2L Ingenierie;411P2LING;0,00
17373805711;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:6a03::/64;EPICURE ING;2024-03-28T12:22:15.240949;;;;1,00;0,00;EPICURE ING;411BEHAL;0,00;;;
17373806878;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:51ad::/64;F.A.S. HAUTS DE FRANCE;2024-03-28T17:07:46.871641;;;;1,00;0,00;F.A.S. HAUTS DE FRANCE;411FAS;0,00;;;
17373809289;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:74b6::/48;FRACHT FRANCE Blagnac;2024-03-28T12:37:16.237611;;;;1,00;0,00;FRACHT FRANCE;411FRACHT;0,00;FRACHT FRANCE Blagnac;411FRACHTBLAGNA;0,00
17373811891;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:b75c::/64;COMMUNE DE LANNOY;2024-03-28T12:00:02.811093;;;;1,00;0,00;COMMUNE DE LANNOY;411COMLANNOY;0,00;;;
17373811964;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;217.181.129.160/32;CARROSSERIE LILLOISE (site principal);2024-03-28T15:07:57.688920;;;;1,00;2,00;CARROSSERIE LILLOISE;411CARROSLIL;2,60;CARROSSERIE LILLOISE (site principal);411CARROSLIL;2,60
17373819158;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:e899::/48;TRANSPORTS MILLEVILLE;2024-03-28T15:33:12.922839;;;;1,00;0,00;TRANSPORTS MILLEVILLE;411MILLEVILLE;0,00;;;
17373823439;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:7982::/64;IMMOBILIERE DE NEUVILLE;2024-03-28T14:16:01.722941;;;;1,00;0,00;DELEU IMMOBILIER (Wasquehal);411DELEU;0,00;IMMOBILIERE DE NEUVILLE;411IMMONEUVIL;0,00
17373836176;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:827d::/64;LOCAMIA - Site Dunkerque;2024-03-28T18:34:12.189665;;;;1,00;0,00;LOCAMIA;411LOCAMIA;0,00;LOCAMIA - Site Dunkerque;411LOCAMIADUNK;0,00
17373843798;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:797f::/64;DELEU IMMOBILIER (Wasquehal) (site principal);2024-03-28T13:04:19.529514;;;;1,00;0,00;DELEU IMMOBILIER (Wasquehal);411DELEU;0,00;DELEU IMMOBILIER (Wasquehal) (site principal);411DELEU;0,00
17373844882;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:4f21::/48;AFR - SIEGE;2024-09-19T14:46:36.456186;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - SIEGE;411AFRSIEGE;0,00
17373845614;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:f2f4::/48;AFR - AFR FEMMES GRANDE RUE;2024-03-28T18:57:01.581419;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - AFR FEMMES GRANDE RUE;411AFRGDERUE;0,00
17373854665;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:7da1::/48;COMMUNE DE PREMESQUES;2024-04-30T14:08:36.618760;;;;1,00;0,00;COMMUNE DE PREMESQUES;411PREMESQUES;0,00;;;
17373859269;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:4cb0::/64;PLOUVIER GUY;2024-03-28T17:06:36.886441;;;;1,00;0,00;PLOUVIER GUY;411PLOUVIER;0,00;;;
17373860974;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:a2b9::/48;sorriaux.tp (site principal caché);2025-05-27T11:44:27.122273;;;;1,00;0,00;SORRIAUX TP;411SORRIAUX;0,00;;;
17373861337;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:b39::/48;ASSOCIATION STELLA MARIS;2024-03-28T17:44:53.994319;;;;1,00;0,00;ASSOCIATION STELLA MARIS;411STELLA;0,00;;;
17373865434;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:e7f7::/48;HOMZA;2024-03-28T14:41:23.198776;;;;1,00;0,00;HOMZA;411HOMZA;0,00;;;
17373869179;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:33d5::/64;COMMUNE DE PREMESQUES;2024-03-28T12:20:54.042184;;;;1,00;0,00;COMMUNE DE PREMESQUES;411PREMESQUES;0,00;;;
17373879071;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:8fd6::/48;SAM ET LIE;2024-03-28T17:57:22.144987;;;;1,00;0,00;SAM ET LIE;411SAMETLIE;0,00;;;
17373879909;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:39e2::/64;CARROSSERIE LILLOISE (site principal);2024-03-28T17:26:06.204768;;;;1,00;0,00;CARROSSERIE LILLOISE;411CARROSLIL;0,00;CARROSSERIE LILLOISE (site principal);411CARROSLIL;0,00
17373881091;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:68a2::/64;LOCAMIA - Site Roubaix;2024-03-28T14:26:00.035920;;;;1,00;0,00;LOCAMIA;411LOCAMIA;0,00;LOCAMIA - Site Roubaix;411LOCAMIA;0,00
17373881252;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:7743::/48;BATI SERVICE;2024-03-28T17:29:07.307101;;;;1,00;0,00;BATI SERVICE;411BATI;0,00;;;
17373881704;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:7784::/64;SERVICES;2024-03-28T16:16:54.694928;;;;1,00;0,00;SERVICES;4111;0,00;;;
17373889809;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:5bb6::/48;AFR - ACCUEIl FEMMES BEAUREPAIRE;2024-03-28T12:22:41.618668;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - ACCUEIl FEMMES BEAUREPAIRE;411AFRBEAUREP;0,00
17373893936;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:1e86::/48;FRACHT FRANCE Dunkerque;2024-03-28T16:00:47.150257;;;;1,00;0,00;FRACHT FRANCE;411FRACHT;0,00;FRACHT FRANCE Dunkerque;411FRACHTDUNK;0,00
17373898127;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:cc8e::/64;COMMUNE DE MAROEUIL;2024-03-28T14:18:48.956195;;;;1,00;0,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;0,00;;;
17373901918;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;217.181.168.158/32;LOCAMIA - Site Roye;2024-03-28T19:25:49.188511;;;;1,00;2,00;LOCAMIA;411LOCAMIA;2,60;LOCAMIA - Site Roye;411LOCAMIAROYE;2,60
17373911891;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:7b54::/64;COMMUNE DE MAROEUIL;2024-03-28T14:52:52.041904;;;;1,00;0,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;0,00;;;
17373920593;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:5878::/48;SERVICES;2024-03-28T13:01:29.603685;;;;1,00;0,00;SERVICES;4111;0,00;;;
17373931902;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:6ecc::/64;P2L Ingenierie;2024-03-28T14:13:35.830767;;;;1,00;0,00;P2l - Metod;411P2lmetod;0,00;P2L Ingenierie;411P2LING;0,00
17373947293;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:228b::/48;NCO Services;2024-03-28T13:54:40.787641;;;;1,00;0,00;;;;;;
17373958324;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:e838::/48;DELEU IMMOBILIER (Roncq);2024-03-28T19:42:59.702473;;;;1,00;0,00;DELEU IMMOBILIER (Wasquehal);411DELEU;0,00;DELEU IMMOBILIER (Roncq);411DELEURONCQ;0,00
17373966904;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:5994::/64;TRANSPORTS M.D.S;2024-03-28T13:51:51.815229;;;;1,00;0,00;TRANSPORTS M.D.S;411TRANSPORTMDS;0,00;;;
17373970278;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:d5d1::/64;COMMUNE DE MAROEUIL;2024-03-28T12:44:48.748941;;;;1,00;0,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;0,00;;;
17373971127;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:ed31::/48;CENTRE FERON VRAU;2024-03-28T12:40:50.251569;;;;1,00;0,00;CENTRE FERON VRAU;411FERONVRAU;0,00;;;
17373973596;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:4821::/64;FINANCEMENT DU CAMBRESIS - MEILLEUR TAUX CAMBRAI;2024-03-28T12:14:36.183302;;;;1,00;0,00;FINANCEMENT DU CAMBRESIS - MEILLEUR TAUX CAMBRAI;411FINCAMBRESIS;0,00;;;
17374000154;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:efd::/64;ASSOCIATION STELLA MARIS;2024-03-28T14:35:11.040150;;;;1,00;0,00;ASSOCIATION STELLA MARIS;411STELLA;0,00;;;
17374002957;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;217.181.204.80/32;MILLON S.A.S;2024-03-28T14:18:01.923050;;;;1,00;2,00;MILLON S.A.S;411MILLONSAS;2,60;;;
17374008451;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:4ac2::/48;COLLEGE SIMONE DE BEAUVOIR;2024-03-28T18:52:47.241814;;;;1,00;0,00;COLLEGE SIMONE DE BEAUVOIR;411COLBEAUVOIR;0,00;;;
17374033887;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:7a7f::/64;ACCUEIL ET PROMOTION SAMBRE - Site Bachant;2024-03-28T11:47:25.449867;;;;1,00;0,00;ACCUEIL PROMOTION SAMBRE;411APSAMBRE;0,00;ACCUEIL ET PROMOTION SAMBRE - Site Bachant;411APSAMBREH91;0,00
17374035557;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:a29c::/64;AFR - TANNERIE;2024-03-28T21:28:25.280285;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - TANNERIE;411AFRTANNERIE;0,00
17374038279;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:ea05::/48;CARTONNAGES VAILLANT;2024-03-28T19:02:47.965945;;;;1,00;0,00;CARTONNAGES VAILLANT;411CARTONNAGES;0,00;;;
17374040475;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:7170::/64;LE MAILLON C2R;2024-03-28T17:36:20.921295;;;;1,00;0,00;LE MAILLON C2R;411LEMAILLONC2R;0,00;;;
17374055633;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:69e3::/48;COMMUNE DE PREMESQUES;2024-03-28T19:33:17.875724;;;;1,00;0,00;COMMUNE DE PREMESQUES;411PREMESQUES;0,00;;;
17374065154;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:f20e::/64;COMMUNE DE PREMESQUES;2024-03-28T14:00:47.972159;;;;1,00;0,00;COMMUNE DE PREMESQUES;411PREMESQUES;0,00;;;
17374075316;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;195.135.95.104/32;SILLIKER - MERIEUX NUTRISCIENCES;2024-03-28T16:01:13.426294;;;;1,00;2,00;SILLIKER - MERIEUX NUTRISCIENCES;411MERIEUX;2,60;;;
17374080906;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:7ac8::/64;CLS;2024-03-28T17:33:12.008513;;;;1,00;0,00;CLS;411CLS;0,00;;;
17374090972;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:e306::/64;DELEU IMMOBILIER (Roncq);2024-03-28T12:55:13.533294;;;;1,00;0,00;DELEU IMMOBILIER (Wasquehal);411DELEU;0,00;DELEU IMMOBILIER (Roncq);411DELEURONCQ;0,00
17374096625;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:95c6::/48;ASSOCIATION STELLA MARIS;2024-03-28T19:35:46.182914;;;;1,00;0,00;ASSOCIATION STELLA MARIS;411STELLA;0,00;;;
17374101556;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:7986::/64;DELEU IMMOBILIER (Mouvaux);2024-03-28T15:30:09.967095;;;;1,00;0,00;DELEU IMMOBILIER (Wasquehal);411DELEU;0,00;DELEU IMMOBILIER (Mouvaux);411DELEUMOUV;0,00
17374104466;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:d690::/64;AFR - ACCUEIl FEMMES BEAUREPAIRE;2024-03-28T12:19:35.687218;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - ACCUEIl FEMMES BEAUREPAIRE;411AFRBEAUREP;0,00
17374106328;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:f0bd::/64;SERVICES;2024-03-28T19:03:33.949061;;;;1,00;0,00;SERVICES;4111;0,00;;;
17374116940;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:e77f::/48;THEYS INVESTISSEMENTS;2024-03-28T12:24:12.619027;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17374117520;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:7733::/48;ASSOCIATION STELLA MARIS;2024-03-28T12:15:20.461223;;;;1,00;0,00;ASSOCIATION STELLA MARIS;411STELLA;0,00;;;
17374117548;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:5e99::/64;SILLIKER - MERIEUX NUTRISCIENCES;2024-03-28T14:10:53.143805;;;;1,00;0,00;SILLIKER - MERIEUX NUTRISCIENCES;411MERIEUX;0,00;;;
17374119429;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:5677::/48;DELEU IMMOBILIER (Mouvaux);2024-03-28T15:26:01.894520;;;;1,00;0,00;DELEU IMMOBILIER (Wasquehal);411DELEU;0,00;DELEU IMMOBILIER (Mouvaux);411DELEUMOUV;0,00
17374121887;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:de2e::/64;LOCAMIA - Site Fretin;2024-05-07T08:22:57.980375;;;;1,00;0,00;LOCAMIA;411LOCAMIA;0,00;LOCAMIA - Site Fretin;411LOCAMIAFRET;0,00
17374122564;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:4159::/64;THEYS INVESTISSEMENTS;2024-03-28T14:43:34.032347;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17374126535;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:a1a7::/48;THEYS INVESTISSEMENTS;2024-03-28T21:05:50.334298;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17374128161;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:f2ad::/48;CABINET DUJARDIN ET DELEPLANQUE;2024-03-28T12:08:22.609720;;;;1,00;0,00;CABINET DUJARDIN ET DELEPLANQUE;411ASSDECOT;0,00;;;
17374128613;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:9f3f::/48;CLS;2024-03-28T16:35:48.940127;;;;1,00;0,00;CLS;411CLS;0,00;;;
17374138120;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:42b7::/64;COMMUNE DE MAROEUIL;2024-03-28T14:46:21.554726;;;;1,00;0,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;0,00;;;
17374141901;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:dcf6::/48;THEYS INVESTISSEMENTS;2024-03-28T21:11:12.458503;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17374148561;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:5443::/48;COMMUNE DE MAROEUIL;2024-03-28T12:44:51.619744;;;;1,00;0,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;0,00;;;
17374158940;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:927::/48;BATI SERVICE;2024-03-28T13:00:13.605927;;;;1,00;0,00;BATI SERVICE;411BATI;0,00;;;
17374160265;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;217.181.167.212/32;COMMUNE DE MAROEUIL;2024-05-07T09:05:27.104660;;;;1,00;2,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;2,60;;;
17374162333;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:ff40::/64;L'ESPRIT DE TERROIR;2024-03-28T11:55:48.254210;;;;1,00;0,00;L'ESPRIT DE TERROIR;411LESPRITTERR;0,00;;;
17374173185;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:d84a::/48;HOMZA;2024-03-28T18:08:14.770817;;;;1,00;0,00;HOMZA;411HOMZA;0,00;;;
17374178654;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:75c5::/64;CENTRE FERON VRAU;2024-03-28T19:12:40.691469;;;;1,00;0,00;CENTRE FERON VRAU;411FERONVRAU;0,00;;;
17374196120;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:8d04::/48;BAYART DL;2024-03-28T16:56:35.719113;;;;1,00;0,00;BAYART DL;411BAYART;0,00;;;
17374223166;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:4b05::/64;SAFIR IMMO INVESTISSEMENT;2024-03-28T16:51:58.737470;;;;1,00;0,00;SAFIR IMMO INVESTISSEMENT;411SAFIR;0,00;;;
17374231375;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:b571::/48;NEW LOG;2024-03-28T20:02:40.508992;;;;1,00;0,00;NEW LOG;411NEWLOG;0,00;;;
17374238170;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;65.39.78.19/32;THEYS INVESTISSEMENTS;2024-03-28T12:19:45.526353;;;;1,00;2,00;THEYS INVESTISSEMENTS;411THEYS;2,60;;;
17374247063;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:6112::/48;CARROSSERIE LILLOISE II;2024-03-28T14:18:45.450604;;;;1,00;0,00;CARROSSERIE LILLOISE;411CARROSLIL;0,00;CARROSSERIE LILLOISE II;411CARROSLIL2;0,00
17374252554;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:65df::/64;LOCAMIA - Site Roubaix;2024-03-28T11:48:15.039641;;;;1,00;0,00;LOCAMIA;411LOCAMIA;0,00;LOCAMIA - Site Roubaix;411LOCAMIA;0,00
17374253508;2025-06-01 00:00:00;Abonnement;Matériel en location;02-396-01-Z;Routeur 4G - Evolution (36 mois);20250519RVK5HTYM;HHH0A0FYWBX;2025-05-20T11:17:28.111452;;;;1,00;5,00;;;;;;
